20002 70000
11415 20002 0
11416 20002 0
11417 20002 0
11418 20002 0
11419 20002 0
11420 20002 0
11421 20002 0
11422 20002 0
11423 20002 0
11424 20002 0
11425 20002 0
11426 20002 0
11427 20002 0
11428 20002 0
11429 20002 0
11430 20002 0
20001 11431 0
11432 20002 0
11433 20002 0
11434 20002 0
11435 20002 0
11436 20002 0
20001 11437 0
11438 20002 0
11439 20002 0
11440 20002 0
11441 20002 0
11442 20002 0
11443 20002 0
11444 20002 0
11445 20002 0
11446 20002 0
11447 20002 0
11448 20002 0
11449 20002 0
11450 20002 0
11451 20002 0
11452 20002 0
11453 20002 0
11454 20002 0
11455 20002 0
11456 20002 0
11457 20002 0
11458 20002 0
11459 20002 0
11460 20002 0
11461 20002 0
11462 20002 0
11463 20002 0
11464 20002 0
11465 20002 0
11466 20002 0
11467 20002 0
11468 20002 0
11469 20002 0
11470 20002 0
11471 20002 0
11472 20002 0
11473 20002 0
11474 20002 0
11475 20002 0
11476 20002 0
11477 20002 0
11478 20002 0
11479 20002 0
11480 20002 0
11481 20002 0
11482 20002 0
11483 20002 0
11484 20002 0
11485 20002 0
11486 20002 0
11487 20002 0
11488 20002 0
11489 20002 0
11490 20002 0
11491 20002 0
11492 20002 0
11493 20002 0
11494 20002 0
11495 20002 0
11496 20002 0
11497 20002 0
11498 20002 0
11499 20002 0
11500 20002 0
11501 20002 0
11502 20002 0
11503 20002 0
11504 20002 0
11505 20002 0
11506 20002 0
11507 20002 0
11508 20002 0
11509 20002 0
11510 20002 0
11511 20002 0
11512 20002 0
11513 20002 0
11514 20002 0
11515 20002 0
11516 20002 0
11517 20002 0
11518 20002 0
11519 20002 0
11520 20002 0
11521 20002 0
11522 20002 0
11523 20002 0
11524 20002 0
11525 20002 0
11526 20002 0
11527 20002 0
11528 20002 0
11529 20002 0
11530 20002 0
11531 20002 0
11532 20002 0
11533 20002 0
11534 20002 0
11535 20002 0
11536 20002 0
11537 20002 0
11538 20002 0
11539 20002 0
11540 20002 0
11541 20002 0
11542 20002 0
11543 20002 0
11544 20002 0
11545 20002 0
11546 20002 0
11547 20002 0
11548 20002 0
11549 20002 0
11550 20002 0
11551 20002 0
11552 20002 0
11553 20002 0
11554 20002 0
11555 20002 0
11556 20002 0
11557 20002 0
11558 20002 0
11559 20002 0
11560 20002 0
11561 20002 0
11562 20002 0
11563 20002 0
11564 20002 0
11565 20002 0
11566 20002 0
11567 20002 0
11568 20002 0
11569 20002 0
11570 20002 0
11571 20002 0
11572 20002 0
11573 20002 0
11574 20002 0
11575 20002 0
11576 20002 0
11577 20002 0
11578 20002 0
11579 20002 0
11580 20002 0
11581 20002 0
11582 20002 0
11583 20002 0
11584 20002 0
11585 20002 0
11586 20002 0
11587 20002 0
11588 20002 0
11589 20002 0
11590 20002 0
11591 20002 0
11592 20002 0
11593 20002 0
11594 20002 0
11595 20002 0
11596 20002 0
11597 20002 0
11598 20002 0
11599 20002 0
11600 20002 0
11601 20002 0
11602 20002 0
11603 20002 0
11604 20002 0
11605 20002 0
11606 20002 0
11607 20002 0
11608 20002 0
11609 20002 0
11610 20002 0
11611 20002 0
11612 20002 0
11613 20002 0
11614 20002 0
11615 20002 0
11616 20002 0
11617 20002 0
11618 20002 0
11619 20002 0
11620 20002 0
11621 20002 0
11622 20002 0
11623 20002 0
11624 20002 0
11625 20002 0
11626 20002 0
11627 20002 0
11628 20002 0
11629 20002 0
11630 20002 0
11631 20002 0
11632 20002 0
11633 20002 0
11634 20002 0
11635 20002 0
11636 20002 0
11637 20002 0
11638 20002 0
11639 20002 0
11640 20002 0
11641 20002 0
11642 20002 0
11643 20002 0
11644 20002 0
11645 20002 0
11646 20002 0
11647 20002 0
11648 20002 0
11649 20002 0
11650 20002 0
11651 20002 0
11652 20002 0
11653 20002 0
11654 20002 0
11655 20002 0
11656 20002 0
11657 20002 0
11658 20002 0
11659 20002 0
11660 20002 0
11661 20002 0
11662 20002 0
11663 20002 0
11664 20002 0
11665 20002 0
11666 20002 0
11667 20002 0
11668 20002 0
11669 20002 0
11670 20002 0
11671 20002 0
11672 20002 0
11673 20002 0
11674 20002 0
11675 20002 0
11676 20002 0
11677 20002 0
11678 20002 0
11679 20002 0
11680 20002 0
11681 20002 0
11682 20002 0
11683 20002 0
11684 20002 0
11685 20002 0
11686 20002 0
11687 20002 0
11688 20002 0
11689 20002 0
11690 20002 0
11691 20002 0
11692 20002 0
11693 20002 0
11694 20002 0
11695 20002 0
11696 20002 0
11697 20002 0
11698 20002 0
11699 20002 0
11700 20002 0
11701 20002 0
11702 20002 0
11703 20002 0
11704 20002 0
11705 20002 0
11706 20002 0
11707 20002 0
11708 20002 0
11709 20002 0
11710 20002 0
11711 20002 0
11712 20002 0
11713 20002 0
11714 20002 0
11715 20002 0
11716 20002 0
11717 20002 0
11718 20002 0
11719 20002 0
11720 20002 0
11721 20002 0
11722 20002 0
11723 20002 0
11724 20002 0
11725 20002 0
11726 20002 0
11727 20002 0
11728 20002 0
11729 20002 0
11730 20002 0
11731 20002 0
11732 20002 0
11733 20002 0
11734 20002 0
11735 20002 0
11736 20002 0
11737 20002 0
11738 20002 0
11739 20002 0
11740 20002 0
11741 20002 0
11742 20002 0
11743 20002 0
11744 20002 0
11745 20002 0
11746 20002 0
11747 20002 0
11748 20002 0
11749 20002 0
11750 20002 0
11751 20002 0
11752 20002 0
11753 20002 0
11754 20002 0
11755 20002 0
11756 20002 0
11757 20002 0
11758 20002 0
11759 20002 0
11760 20002 0
11761 20002 0
11762 20002 0
11763 20002 0
11764 20002 0
11765 20002 0
11766 20002 0
11767 20002 0
11768 20002 0
11769 20002 0
11770 20002 0
11771 20002 0
11772 20002 0
11773 20002 0
11774 20002 0
11775 20002 0
11776 20002 0
11777 20002 0
11778 20002 0
11779 20002 0
11780 20002 0
11781 20002 0
11782 20002 0
11783 20002 0
11784 20002 0
11785 20002 0
11786 20002 0
11787 20002 0
11788 20002 0
11789 20002 0
11790 20002 0
11791 20002 0
11792 20002 0
11793 20002 0
11794 20002 0
11795 20002 0
11796 20002 0
11797 20002 0
11798 20002 0
11799 20002 0
11800 20002 0
11801 20002 0
11802 20002 0
11803 20002 0
11804 20002 0
11805 20002 0
11806 20002 0
11807 20002 0
11808 20002 0
11809 20002 0
11810 20002 0
11811 20002 0
11812 20002 0
11813 20002 0
11814 20002 0
11815 20002 0
11816 20002 0
11817 20002 0
11818 20002 0
11819 20002 0
11820 20002 0
11821 20002 0
11822 20002 0
11823 20002 0
11824 20002 0
11825 20002 0
11826 20002 0
11827 20002 0
11828 20002 0
11829 20002 0
11830 20002 0
11831 20002 0
11832 20002 0
11833 20002 0
11834 20002 0
11835 20002 0
11836 20002 0
11837 20002 0
11838 20002 0
11839 20002 0
11840 20002 0
11841 20002 0
11842 20002 0
11843 20002 0
11844 20002 0
11845 20002 0
11846 20002 0
11847 20002 0
11848 20002 0
11849 20002 0
11850 20002 0
11851 20002 0
11852 20002 0
11853 20002 0
11854 20002 0
11855 20002 0
11856 20002 0
11857 20002 0
11858 20002 0
11859 20002 0
11860 20002 0
11861 20002 0
11862 20002 0
11863 20002 0
11864 20002 0
11865 20002 0
11866 20002 0
11867 20002 0
11868 20002 0
11869 20002 0
11870 20002 0
11871 20002 0
11872 20002 0
11873 20002 0
11874 20002 0
11875 20002 0
11876 20002 0
11877 20002 0
11878 20002 0
11879 20002 0
11880 20002 0
11881 20002 0
11882 20002 0
11883 20002 0
11884 20002 0
11885 20002 0
11886 20002 0
11887 20002 0
11888 20002 0
11889 20002 0
11890 20002 0
11891 20002 0
11892 20002 0
11893 20002 0
11894 20002 0
11895 20002 0
11896 20002 0
11897 20002 0
11898 20002 0
11899 20002 0
11900 20002 0
11901 20002 0
11902 20002 0
11903 20002 0
11904 20002 0
11905 20002 0
11906 20002 0
11907 20002 0
11908 20002 0
11909 20002 0
11910 20002 0
11911 20002 0
11912 20002 0
11913 20002 0
11914 20002 0
11915 20002 0
11916 20002 0
11917 20002 0
11918 20002 0
11919 20002 0
11920 20002 0
11921 20002 0
11922 20002 0
11923 20002 0
11924 20002 0
11925 20002 0
11926 20002 0
11927 20002 0
11928 20002 0
11929 20002 0
11930 20002 0
11931 20002 0
11932 20002 0
11933 20002 0
11934 20002 0
11935 20002 0
11936 20002 0
11937 20002 0
11938 20002 0
11939 20002 0
11940 20002 0
11941 20002 0
11942 20002 0
11943 20002 0
11944 20002 0
11945 20002 0
11946 20002 0
11947 20002 0
11948 20002 0
11949 20002 0
11950 20002 0
11951 20002 0
11952 20002 0
11953 20002 0
11954 20002 0
11955 20002 0
11956 20002 0
11957 20002 0
11958 20002 0
11959 20002 0
11960 20002 0
11961 20002 0
11962 20002 0
11963 20002 0
11964 20002 0
11965 20002 0
11966 20002 0
11967 20002 0
11968 20002 0
11969 20002 0
11970 20002 0
11971 20002 0
11972 20002 0
11973 20002 0
11974 20002 0
11975 20002 0
11976 20002 0
11977 20002 0
11978 20002 0
11979 20002 0
11980 20002 0
11981 20002 0
11982 20002 0
11983 20002 0
11984 20002 0
11985 20002 0
11986 20002 0
11987 20002 0
11988 20002 0
11989 20002 0
11990 20002 0
11991 20002 0
11992 20002 0
11993 20002 0
11994 20002 0
11995 20002 0
11996 20002 0
11997 20002 0
11998 20002 0
11999 20002 0
12000 20002 0
12001 20002 0
12002 20002 0
12003 20002 0
12004 20002 0
12005 20002 0
12006 20002 0
12007 20002 0
12008 20002 0
12009 20002 0
12010 20002 0
12011 20002 0
12012 20002 0
12013 20002 0
12014 20002 0
12015 20002 0
12016 20002 0
12017 20002 0
12018 20002 0
12019 20002 0
12020 20002 0
12021 20002 0
12022 20002 0
12023 20002 0
12024 20002 0
12025 20002 0
12026 20002 0
12027 20002 0
12028 20002 0
12029 20002 0
12030 20002 0
12031 20002 0
12032 20002 0
12033 20002 0
12034 20002 0
12035 20002 0
12036 20002 0
12037 20002 0
12038 20002 0
12039 20002 0
12040 20002 0
12041 20002 0
12042 20002 0
12043 20002 0
12044 20002 0
12045 20002 0
12046 20002 0
12047 20002 0
12048 20002 0
12049 20002 0
12050 20002 0
12051 20002 0
12052 20002 0
12053 20002 0
12054 20002 0
12055 20002 0
12056 20002 0
12057 20002 0
12058 20002 0
12059 20002 0
12060 20002 0
12061 20002 0
12062 20002 0
12063 20002 0
12064 20002 0
12065 20002 0
12066 20002 0
12067 20002 0
12068 20002 0
12069 20002 0
12070 20002 0
12071 20002 0
12072 20002 0
12073 20002 0
12074 20002 0
12075 20002 0
12076 20002 0
12077 20002 0
12078 20002 0
12079 20002 0
12080 20002 0
12081 20002 0
12082 20002 0
12083 20002 0
12084 20002 0
12085 20002 0
12086 20002 0
12087 20002 0
12088 20002 0
12089 20002 0
12090 20002 0
12091 20002 0
12092 20002 0
12093 20002 0
12094 20002 0
12095 20002 0
12096 20002 0
12097 20002 0
12098 20002 0
12099 20002 0
12100 20002 0
12101 20002 0
12102 20002 0
12103 20002 0
12104 20002 0
12105 20002 0
12106 20002 0
12107 20002 0
12108 20002 0
12109 20002 0
12110 20002 0
12111 20002 0
12112 20002 0
12113 20002 0
12114 20002 0
12115 20002 0
12116 20002 0
12117 20002 0
12118 20002 0
12119 20002 0
12120 20002 0
12121 20002 0
12122 20002 0
12123 20002 0
12124 20002 0
12125 20002 0
12126 20002 0
12127 20002 0
12128 20002 0
12129 20002 0
12130 20002 0
12131 20002 0
12132 20002 0
12133 20002 0
12134 20002 0
12135 20002 0
12136 20002 0
12137 20002 0
12138 20002 0
12139 20002 0
12140 20002 0
12141 20002 0
12142 20002 0
12143 20002 0
12144 20002 0
12145 20002 0
12146 20002 0
12147 20002 0
12148 20002 0
12149 20002 0
12150 20002 0
12151 20002 0
12152 20002 0
12153 20002 0
12154 20002 0
12155 20002 0
12156 20002 0
12157 20002 0
12158 20002 0
12159 20002 0
12160 20002 0
12161 20002 0
12162 20002 0
12163 20002 0
12164 20002 0
12165 20002 0
12166 20002 0
12167 20002 0
12168 20002 0
12169 20002 0
12170 20002 0
12171 20002 0
12172 20002 0
12173 20002 0
12174 20002 0
12175 20002 0
12176 20002 0
20001 12177 0
12178 20002 0
12179 20002 0
12180 20002 0
12181 20002 0
12182 20002 0
12183 20002 0
12184 20002 0
12185 20002 0
12186 20002 0
12187 20002 0
12188 20002 0
12189 20002 0
12190 20002 0
12191 20002 0
12192 20002 0
12193 20002 0
12194 20002 0
12195 20002 0
12196 20002 0
12197 20002 0
12198 20002 0
12199 20002 0
12200 20002 0
12201 20002 0
12202 20002 0
12203 20002 0
12204 20002 0
12205 20002 0
12206 20002 0
12207 20002 0
12208 20002 0
12209 20002 0
12210 20002 0
12211 20002 0
12212 20002 0
12213 20002 0
12214 20002 0
12215 20002 0
12216 20002 0
12217 20002 0
12218 20002 0
12219 20002 0
12220 20002 0
12221 20002 0
12222 20002 0
12223 20002 0
12224 20002 0
12225 20002 0
12226 20002 0
12227 20002 0
12228 20002 0
12229 20002 0
12230 20002 0
12231 20002 0
12232 20002 0
12233 20002 0
12234 20002 0
12235 20002 0
12236 20002 0
12237 20002 0
20001 12238 0
12239 20002 0
12240 20002 0
12241 20002 0
12242 20002 0
12243 20002 0
12244 20002 0
12245 20002 0
12246 20002 0
12247 20002 0
12248 20002 0
12249 20002 0
12250 20002 0
12251 20002 0
12252 20002 0
12253 20002 0
12254 20002 0
12255 20002 0
12256 20002 0
12257 20002 0
12258 20002 0
12259 20002 0
12260 20002 0
12261 20002 0
12262 20002 0
12263 20002 0
12264 20002 0
12265 20002 0
12266 20002 0
12267 20002 0
12268 20002 0
12269 20002 0
12270 20002 0
12271 20002 0
12272 20002 0
12273 20002 0
12274 20002 0
12275 20002 0
12276 20002 0
12277 20002 0
12278 20002 0
12279 20002 0
12280 20002 0
12281 20002 0
12282 20002 0
12283 20002 0
12284 20002 0
12285 20002 0
12286 20002 0
12287 20002 0
12288 20002 0
12289 20002 0
12290 20002 0
12291 20002 0
12292 20002 0
12293 20002 0
12294 20002 0
12295 20002 0
12296 20002 0
12297 20002 0
12298 20002 0
12299 20002 0
12300 20002 0
12301 20002 0
12302 20002 0
12303 20002 0
12304 20002 0
12305 20002 0
12306 20002 0
12307 20002 0
12308 20002 0
12309 20002 0
12310 20002 0
12311 20002 0
12312 20002 0
12313 20002 0
12314 20002 0
20001 12315 0
12316 20002 0
12317 20002 0
12318 20002 0
12319 20002 0
12320 20002 0
12321 20002 0
12322 20002 0
12323 20002 0
12324 20002 0
12325 20002 0
12326 20002 0
12327 20002 0
12328 20002 0
12329 20002 0
12330 20002 0
12331 20002 0
12332 20002 0
12333 20002 0
12334 20002 0
12335 20002 0
12336 20002 0
12337 20002 0
12338 20002 0
12339 20002 0
12340 20002 0
12341 20002 0
12342 20002 0
12343 20002 0
12344 20002 0
12345 20002 0
12346 20002 0
12347 20002 0
12348 20002 0
12349 20002 0
12350 20002 0
12351 20002 0
12352 20002 0
12353 20002 0
12354 20002 0
12355 20002 0
12356 20002 0
12357 20002 0
12358 20002 0
12359 20002 0
12360 20002 0
12361 20002 0
12362 20002 0
12363 20002 0
12364 20002 0
12365 20002 0
12366 20002 0
12367 20002 0
12368 20002 0
12369 20002 0
12370 20002 0
12371 20002 0
12372 20002 0
12373 20002 0
12374 20002 0
12375 20002 0
12376 20002 0
12377 20002 0
12378 20002 0
12379 20002 0
12380 20002 0
12381 20002 0
12382 20002 0
12383 20002 0
12384 20002 0
12385 20002 0
12386 20002 0
12387 20002 0
12388 20002 0
12389 20002 0
12390 20002 0
12391 20002 0
12392 20002 0
12393 20002 0
12394 20002 0
12395 20002 0
12396 20002 0
12397 20002 0
12398 20002 0
12399 20002 0
12400 20002 0
12401 20002 0
12402 20002 0
12403 20002 0
12404 20002 0
12405 20002 0
12406 20002 0
12407 20002 0
12408 20002 0
12409 20002 0
12410 20002 0
12411 20002 0
12412 20002 0
12413 20002 0
12414 20002 0
12415 20002 0
12416 20002 0
12417 20002 0
12418 20002 0
12419 20002 0
12420 20002 0
12421 20002 0
12422 20002 0
12423 20002 0
12424 20002 0
12425 20002 0
12426 20002 0
12427 20002 0
12428 20002 0
12429 20002 0
12430 20002 0
12431 20002 0
12432 20002 0
12433 20002 0
12434 20002 0
12435 20002 0
12436 20002 0
12437 20002 0
12438 20002 0
12439 20002 0
12440 20002 0
12441 20002 0
12442 20002 0
12443 20002 0
12444 20002 0
12445 20002 0
12446 20002 0
12447 20002 0
12448 20002 0
12449 20002 0
12450 20002 0
12451 20002 0
12452 20002 0
12453 20002 0
12454 20002 0
12455 20002 0
12456 20002 0
12457 20002 0
12458 20002 0
12459 20002 0
12460 20002 0
12461 20002 0
12462 20002 0
12463 20002 0
12464 20002 0
12465 20002 0
12466 20002 0
12467 20002 0
12468 20002 0
12469 20002 0
12470 20002 0
12471 20002 0
12472 20002 0
12473 20002 0
12474 20002 0
12475 20002 0
12476 20002 0
12477 20002 0
12478 20002 0
12479 20002 0
12480 20002 0
12481 20002 0
12482 20002 0
12483 20002 0
12484 20002 0
12485 20002 0
12486 20002 0
12487 20002 0
12488 20002 0
12489 20002 0
12490 20002 0
12491 20002 0
12492 20002 0
12493 20002 0
12494 20002 0
12495 20002 0
12496 20002 0
12497 20002 0
12498 20002 0
12499 20002 0
12500 20002 0
12501 20002 0
12502 20002 0
12503 20002 0
12504 20002 0
12505 20002 0
12506 20002 0
12507 20002 0
12508 20002 0
12509 20002 0
12510 20002 0
12511 20002 0
12512 20002 0
12513 20002 0
12514 20002 0
12515 20002 0
12516 20002 0
12517 20002 0
12518 20002 0
12519 20002 0
12520 20002 0
12521 20002 0
12522 20002 0
12523 20002 0
12524 20002 0
12525 20002 0
12526 20002 0
12527 20002 0
12528 20002 0
12529 20002 0
12530 20002 0
12531 20002 0
12532 20002 0
12533 20002 0
12534 20002 0
12535 20002 0
12536 20002 0
12537 20002 0
12538 20002 0
12539 20002 0
12540 20002 0
12541 20002 0
12542 20002 0
12543 20002 0
12544 20002 0
12545 20002 0
12546 20002 0
12547 20002 0
12548 20002 0
12549 20002 0
12550 20002 0
12551 20002 0
12552 20002 0
12553 20002 0
12554 20002 0
12555 20002 0
12556 20002 0
12557 20002 0
12558 20002 0
12559 20002 0
12560 20002 0
12561 20002 0
12562 20002 0
12563 20002 0
12564 20002 0
12565 20002 0
12566 20002 0
12567 20002 0
12568 20002 0
12569 20002 0
12570 20002 0
12571 20002 0
12572 20002 0
12573 20002 0
12574 20002 0
12575 20002 0
12576 20002 0
12577 20002 0
12578 20002 0
12579 20002 0
12580 20002 0
12581 20002 0
12582 20002 0
12583 20002 0
12584 20002 0
12585 20002 0
12586 20002 0
12587 20002 0
12588 20002 0
12589 20002 0
12590 20002 0
12591 20002 0
12592 20002 0
12593 20002 0
12594 20002 0
12595 20002 0
12596 20002 0
12597 20002 0
12598 20002 0
12599 20002 0
12600 20002 0
12601 20002 0
12602 20002 0
12603 20002 0
12604 20002 0
12605 20002 0
12606 20002 0
12607 20002 0
12608 20002 0
12609 20002 0
12610 20002 0
12611 20002 0
12612 20002 0
12613 20002 0
12614 20002 0
12615 20002 0
12616 20002 0
12617 20002 0
12618 20002 0
12619 20002 0
12620 20002 0
12621 20002 0
12622 20002 0
12623 20002 0
12624 20002 0
20001 12625 0
12626 20002 0
12627 20002 0
12628 20002 0
12629 20002 0
12630 20002 0
12631 20002 0
12632 20002 0
12633 20002 0
12634 20002 0
12635 20002 0
12636 20002 0
12637 20002 0
12638 20002 0
12639 20002 0
12640 20002 0
12641 20002 0
12642 20002 0
12643 20002 0
12644 20002 0
12645 20002 0
12646 20002 0
12647 20002 0
12648 20002 0
12649 20002 0
12650 20002 0
12651 20002 0
12652 20002 0
12653 20002 0
12654 20002 0
12655 20002 0
12656 20002 0
12657 20002 0
12658 20002 0
12659 20002 0
12660 20002 0
12661 20002 0
12662 20002 0
12663 20002 0
12664 20002 0
12665 20002 0
12666 20002 0
12667 20002 0
12668 20002 0
12669 20002 0
12670 20002 0
12671 20002 0
12672 20002 0
12673 20002 0
12674 20002 0
12675 20002 0
12676 20002 0
12677 20002 0
12678 20002 0
12679 20002 0
12680 20002 0
12681 20002 0
12682 20002 0
12683 20002 0
12684 20002 0
12685 20002 0
12686 20002 0
12687 20002 0
12688 20002 0
12689 20002 0
12690 20002 0
12691 20002 0
12692 20002 0
12693 20002 0
12694 20002 0
12695 20002 0
12696 20002 0
12697 20002 0
12698 20002 0
12699 20002 0
12700 20002 0
12701 20002 0
12702 20002 0
12703 20002 0
12704 20002 0
12705 20002 0
12706 20002 0
12707 20002 0
12708 20002 0
12709 20002 0
12710 20002 0
12711 20002 0
12712 20002 0
12713 20002 0
12714 20002 0
12715 20002 0
12716 20002 0
12717 20002 0
12718 20002 0
12719 20002 0
12720 20002 0
12721 20002 0
12722 20002 0
12723 20002 0
12724 20002 0
12725 20002 0
12726 20002 0
12727 20002 0
12728 20002 0
12729 20002 0
12730 20002 0
12731 20002 0
12732 20002 0
12733 20002 0
12734 20002 0
12735 20002 0
12736 20002 0
12737 20002 0
12738 20002 0
12739 20002 0
12740 20002 0
12741 20002 0
12742 20002 0
12743 20002 0
12744 20002 0
12745 20002 0
12746 20002 0
12747 20002 0
12748 20002 0
12749 20002 0
12750 20002 0
12751 20002 0
12752 20002 0
12753 20002 0
12754 20002 0
12755 20002 0
12756 20002 0
12757 20002 0
12758 20002 0
12759 20002 0
12760 20002 0
12761 20002 0
12762 20002 0
12763 20002 0
12764 20002 0
12765 20002 0
12766 20002 0
12767 20002 0
12768 20002 0
12769 20002 0
12770 20002 0
12771 20002 0
12772 20002 0
12773 20002 0
12774 20002 0
12775 20002 0
12776 20002 0
12777 20002 0
12778 20002 0
12779 20002 0
12780 20002 0
12781 20002 0
12782 20002 0
12783 20002 0
12784 20002 0
12785 20002 0
12786 20002 0
12787 20002 0
12788 20002 0
12789 20002 0
12790 20002 0
12791 20002 0
12792 20002 0
12793 20002 0
12794 20002 0
12795 20002 0
12796 20002 0
12797 20002 0
12798 20002 0
12799 20002 0
12800 20002 0
12801 20002 0
12802 20002 0
12803 20002 0
12804 20002 0
12805 20002 0
12806 20002 0
12807 20002 0
12808 20002 0
12809 20002 0
12810 20002 0
12811 20002 0
12812 20002 0
12813 20002 0
12814 20002 0
12815 20002 0
12816 20002 0
12817 20002 0
12818 20002 0
12819 20002 0
12820 20002 0
12821 20002 0
12822 20002 0
12823 20002 0
12824 20002 0
12825 20002 0
12826 20002 0
12827 20002 0
12828 20002 0
12829 20002 0
12830 20002 0
12831 20002 0
12832 20002 0
12833 20002 0
12834 20002 0
12835 20002 0
12836 20002 0
12837 20002 0
12838 20002 0
12839 20002 0
12840 20002 0
12841 20002 0
12842 20002 0
12843 20002 0
12844 20002 0
12845 20002 0
12846 20002 0
12847 20002 0
12848 20002 0
12849 20002 0
12850 20002 0
12851 20002 0
12852 20002 0
12853 20002 0
12854 20002 0
12855 20002 0
12856 20002 0
12857 20002 0
12858 20002 0
12859 20002 0
12860 20002 0
12861 20002 0
12862 20002 0
12863 20002 0
12864 20002 0
12865 20002 0
12866 20002 0
12867 20002 0
12868 20002 0
12869 20002 0
12870 20002 0
12871 20002 0
12872 20002 0
12873 20002 0
12874 20002 0
12875 20002 0
12876 20002 0
12877 20002 0
12878 20002 0
12879 20002 0
12880 20002 0
12881 20002 0
12882 20002 0
12883 20002 0
12884 20002 0
12885 20002 0
12886 20002 0
12887 20002 0
12888 20002 0
12889 20002 0
12890 20002 0
